bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
MAXBIN__299	Unknown	394929	248	1581	31.46260637448543	0.0	0.0
MAXBIN__300	None	2583092	1367	1892	30.67842149088299	0.0	0.0
MAXBIN__301	Unknown	3220242	1310	3154	53.729121150351986	63.38028169014085	22.535211267605632
MAXBIN__302	Unknown_Candidatus_Thalassoarchaea	2439829	850	3944	37.37399496032214	65.78947368421052	82.89473684210526
MAXBIN__303	Unknown_Candidatus_Thalassoarchaea	2564603	927	3728	37.90913906693824	0.0	0.0
MAXBIN__304	Candidatus Thioglobus	2191232	1202	1833	39.73089410551097	46.478873239436616	38.028169014084504
MAXBIN__305	None	178122	101	1761	35.354605872794146	0.0	0.0
MAXBIN__306	Unknown_Euryarchaeota	1641386	242	32179	53.66621986173582	88.15789473684211	7.894736842105263
MAXBIN__307	Unknown	642731	392	1525	45.47941227745575	0.0	0.0
MAXBIN__308	Unknown	273635	143	1911	33.15030183359509	0.0	0.0
MAXBIN__309	Unknown	1451493	747	2068	34.68633975640629	0.0	0.0
MAXBIN__310	Unknown_Gammaproteobacteria	125168	76	1600	34.72826501262832	0.0	0.0
MAXBIN__311	Unknown	7243834	2680	3428	59.794077122343836	81.69014084507042	56.33802816901409
MAXBIN__312	Nitrospina	1903860	831	2552	42.60040836149189	64.78873239436619	47.88732394366197
MAXBIN__313	None	761840	369	2169	36.13284879658723	0.0	0.0
MAXBIN__314	None	773303	410	1908	36.26620104563514	19.718309859154928	0.0
MAXBIN__315	Unknown_Gammaproteobacteria	1005629	510	2173	37.69197205324805	33.80281690140845	29.577464788732396
MAXBIN__316	Unknown_Actinobacteria	2483519	921	3580	68.62778142201464	38.028169014084504	16.901408450704224
MAXBIN__317	Unknown_Gammaproteobacteria	3057000	1290	2262	53.368102083637545	74.64788732394366	53.521126760563384
MAXBIN__318	Ralstonia	2420554	1597	1447	65.83092267994768	23.943661971830984	1.408450704225352
MAXBIN__319	Unknown	269226	203	1270	49.95031409711685	0.0	0.0
MAXBIN__320	None	3587484	2367	1425	62.58451336904805	0.0	0.0
MAXBIN__321	Prasinovirus	2069850	816	3127	39.903001851650565	0.0	0.0
MAXBIN__322	Unknown	373905	144	2739	35.43602986183561	42.25352112676056	9.859154929577464
MAXBIN__323	Unknown	2400167	770	16040	52.075275344420234	100.0	40.84507042253521
MAXBIN__324	Unknown_Euryarchaeota	3782806	1868	2166	45.69415761316617	89.47368421052632	89.47368421052632
MAXBIN__325	Unknown	392379	206	1999	35.125990033591755	32.394366197183096	2.816901408450704
MAXBIN__326	Unknown	1725449	521	118769	54.143096143072626	61.971830985915496	4.225352112676056
MAXBIN__327	Unknown	1026971	567	1659	44.9722168872494	0.0	0.0
MAXBIN__328	Candidatus Thioglobus	806156	445	1814	37.02326372980891	0.0	0.0
MAXBIN__329	Unknown	807052	458	1776	35.42588688543227	49.29577464788732	30.985915492957748
MAXBIN__330	Unknown	3566575	1275	3992	56.44724401104797	43.66197183098591	23.943661971830984
MAXBIN__331	Unknown	302047	176	1750	44.028740126582086	0.0	0.0
MAXBIN__332	Unknown_Verrucomicrobia	3921610	1063	5635	49.64818149175423	83.09859154929578	16.901408450704224
MAXBIN__333	Unknown	2728455	1002	3678	50.07325126939713	70.4225352112676	8.450704225352112
MAXBIN__334	Unknown	4446897	2414	1911	54.615261775627886	42.25352112676056	2.816901408450704
MAXBIN__335	Unknown	2211543	944	2742	36.89429969297627	56.33802816901409	16.901408450704224
MAXBIN__336	Unknown	4025041	1918	2310	68.90745005957825	47.88732394366197	7.042253521126761
MAXBIN__337	None	114108	60	1922	36.2589409981944	0.0	0.0
MAXBIN__338	Pseudomonas	3748065	866	8362	61.78273465923662	91.54929577464789	8.450704225352112
MAXBIN__339	None	2359593	255	161981	41.700945183142274	100.0	2.6315789473684212
MAXBIN__340	None	638793	337	1815	38.62913982717785	0.0	0.0
MAXBIN__341	None	679769	297	2356	37.735785142299136	0.0	0.0
MAXBIN__342	None	159047	84	1774	36.2301747542096	0.0	0.0
MAXBIN__343	Unknown	3133402	1547	2050	49.96382364548162	49.29577464788732	21.12676056338028
MAXBIN__344	Rhodopirellula	5100440	2693	1977	51.790846999280525	47.88732394366197	7.042253521126761
MAXBIN__345	Unknown_Euryarchaeota	2812118	958	4719	51.436979319302424	92.10526315789474	26.31578947368421
MAXBIN__346	Sulfitobacter	2378362	113	101494	61.18309092436077	39.436619718309856	4.225352112676056
MAXBIN__347	Sulfitobacter	1105482	228	7350	58.98049855310777	0.0	0.0
MAXBIN__348	Glaciecola	553091	100	33554	41.298697962805974	0.0	0.0
MAXBIN__349	None	416983	123	6529	36.09467377516299	0.0	0.0
MAXBIN__350	None	154102	78	1949	35.62323049109201	0.0	0.0
MAXBIN__351	Unknown	186113	125	1477	53.3429418047644	0.0	0.0
MAXBIN__352	Pyrococcus	1806498	51	165058	44.983836544342644	100.0	1.3157894736842106
MAXBIN__353	Geobacillus	3225758	135	49226	52.72856507822547	95.77464788732394	1.408450704225352
MAXBIN__354	Unknown_Alphaproteobacteria	1266684	674	1958	49.21348570129203	46.478873239436616	2.816901408450704
MAXBIN__355	Alteromonas	198022	64	4371	44.50815140186996	0.0	0.0
MAXBIN__356	Alteromonas	646021	234	3280	44.91748502504221	0.0	0.0
MAXBIN__357	Thermus	1613334	544	3682	69.12305813660544	87.32394366197182	1.408450704225352
MAXBIN__358	Alteromonas	296871	107	3193	43.42724815200187	0.0	0.0
